what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291372195474
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291372196604
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291373019757
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291373028253
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291373180566
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291373181704
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291373390481
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291373391814
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291373392050
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291373408538
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291373541608
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291373544114
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1291373557339
started,bundle,org.eclipse.core.externaltools,1.0.0.v20100505,"org.eclipse.core.externaltools",1291373557368
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291373567001
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291373592933
started,bundle,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit",1291373607980
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1291373618391
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291373620095
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291373627557
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291373634386
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1291373659851
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.0.v201004262257,"org.eclipse.jst.ws.jaxws.ui",1291373659881
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1291373659932
started,bundle,org.eclipse.pde.api.tools,1.0.201.v20100602-0930,"org.eclipse.pde.api.tools",1291373660069
started,bundle,org.eclipse.pde.api.tools.ui,1.0.200.v20100601-1815,"org.eclipse.pde.api.tools.ui",1291373660080
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1291373691200
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291373695782
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291373696810
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1291373734705
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1291373756617
started,bundle,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui",1291373760520
started,bundle,org.eclipse.jdt.debug,3.6.0.v20100526,"org.eclipse.jdt.debug",1291373761354
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1291373761517
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291373762681
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1291373766239
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291373766276
started,bundle,org.eclipse.wst.server.core,1.1.202.v20100518,"org.eclipse.wst.server.core",1291373774475
started,bundle,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.ui",1291373774529
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1291373775702
started,bundle,org.eclipse.wst.common.emf,1.2.0.v201005200700,"org.eclipse.wst.common.emf",1291373775813
started,bundle,org.eclipse.jem.util,2.1.0.v201005130500,"org.eclipse.jem.util",1291373775858
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.0.v201004110600,"org.eclipse.wst.common.emfworkbench.integration",1291373775865
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1291373775915
started,bundle,org.eclipse.wst.common.modulecore,1.2.0.v201005200200,"org.eclipse.wst.common.modulecore",1291373775927
started,bundle,org.eclipse.jst.j2ee.core,1.2.0.v201005200200,"org.eclipse.jst.j2ee.core",1291373775988
started,bundle,org.eclipse.jem,2.0.400.v201005110200,"org.eclipse.jem",1291373776034
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1291373776099
started,bundle,org.eclipse.wst.xml.core,1.1.500.v201005271618,"org.eclipse.wst.xml.core",1291373776182
started,bundle,org.eclipse.wst.validation,1.2.200.v201005271900,"org.eclipse.wst.validation",1291373776217
started,bundle,org.eclipse.jst.j2ee,1.1.400.v201005271900,"org.eclipse.jst.j2ee",1291373776318
started,bundle,org.eclipse.jst.server.core,1.2.101.v20100421,"org.eclipse.jst.server.core",1291373776346
started,bundle,org.eclipse.jst.jee,1.0.300.v201005191301,"org.eclipse.jst.jee",1291373776426
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291373776534
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291373780455
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291373780918
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291373782377
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291373785701
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1291373787630
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291373787683
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291373789491
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291373792762
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291373798485
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291373799286
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291373799853
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291373852811
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291373861265
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291373897142
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291373909120
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291373912207
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1291373949292
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291373952738
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1291373954685
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291373954720
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291373955910
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291373961894
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291373962875
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291374427708
started,bundle,org.eclipse.jst.ws.annotations.core,1.0.0.v201004262257,"org.eclipse.jst.ws.annotations.core",1291374435832
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1291374461031
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291374464394
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1291374468000
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291374468039
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291374470266
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291374475367
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291374478152
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291374505573
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291374520760
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291374536597
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1291374551236
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1291374574408
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291374584816
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291374584973
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291374585117
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291374585253
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291374585395
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291374585517
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291374585677
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291374585982
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291374588913
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291374595602
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291374601605
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291374603299
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291374603802
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291374603835
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291374603869
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291374603903
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291374604064
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291374604216
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291374604458
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1291374608360
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1291374618393
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291374622241
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1291374623853
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291374623926
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291374633996
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291374647614
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291374651618
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291374684224
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291374686183
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291374688156
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291374698361
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291374698519
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291374698678
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291374699018
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291374699208
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291374699652
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291374700580
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291374701017
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1291374704130
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291374710693
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1291374713041
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291374713077
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291374718244
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291374720452
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291374721975
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291374776471
opened,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.ProblemView",1291374798715
activated,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.ProblemView",1291374798749
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.JavadocView",1291374800657
opened,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.SourceView",1291374801900
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.SourceView",1291374801909
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1291374802886
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291374806974
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291374823714
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291374849395
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291374852391
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291374854672
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291374856325
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291374858212
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291374860674
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291374863280
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291374869571
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291374870737
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291374873969
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291374909207
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291374917807
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291374920482
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1291374955061
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291374959220
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1291374960685
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291374960717
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291374970617
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291374996371
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291374997907
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1291375022013
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1291375024900
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291375026089
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1291375030895
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1291375043547
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1291375049293
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291375052207
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1291375067043
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291375067969
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1291375073431
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1291375085961
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291375091603
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1291375093077
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291375093166
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291375097340
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291375100130
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291375101018
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291375191942
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291375199161
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291375262847
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291375265897
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291375289895
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291375315860
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291375327080
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291375417823
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291375445503
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291375473481
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291375479043
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.generate.javadoc",1291375492340
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291375492380
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291375493943
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291375505120
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291375508861
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.generate.javadoc",1291375523565
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291375523647
started,bundle,org.eclipse.wst.sse.core,1.1.500.v201006020308,"org.eclipse.wst.sse.core",1291375527224
started,bundle,org.eclipse.wst.html.core,1.1.400.v201005261534,"org.eclipse.wst.html.core",1291375527286
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291375533639
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291375608007
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291375612853
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1291375651011
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291375652397
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1291375663479
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291375664309
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1291375669350
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291375683705
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291375792167
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291375809117
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291375861924
